Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_TEMP_0,CPU_TEMP_1,CPU_TEMP_2,CPU_TEMP_3,CPU_TEMP_4,CPU_TEMP_5,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,SYSTEM_POWER (Watts),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
203,1729179433852,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,60,62,59,64,61,59,35,35,35,0,21.052631378173828,5,30.000001907348633,4.761904716491699,20,4.761904716491699,50,0,23.809524536132813,0,46.229698181152344,17179869184,4294967296,11673329664,2981101568
200,1729179434056,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,60,62,59,64,61,59,35,35,50,0,50,0,40,5,45,0,30.000001907348633,4.761904716491699,30.000001907348633,4.761904716491699,46.229698181152344,17179869184,4294967296,11673329664,2981101568
199,1729179434257,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,60,62,59,64,61,59,35,35,47.36842346191406,0,28.571430206298828,4.761904716491699,60.000003814697266,0,40,0,50,0,60.000003814697266,5,46.229698181152344,17179869184,4294967296,11300454400,2981101568
200,1729179434457,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,59,62,58,63,35,35,35,10,60.000003814697266,5.263157844543457,25,10,25,5.263157844543457,33.333335876464844,5.263157844543457,15.000000953674316,5,46.229698181152344,17179869184,4294967296,11303444480,2981101568
201,1729179434658,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,59,62,58,63,35,35,71.42857360839844,15.000000953674316,57.142860412597656,20,65,15.000000953674316,70,19.047618865966797,63.15789031982422,23.809524536132813,70,20,44.06148910522461,17179869184,4294967296,11303481344,2981101568
204,1729179434860,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,59,62,58,63,35,35,35,0,21.052631378173828,0,25,4.761904716491699,38.095237731933594,0,45,0,10.526315689086914,4.761904716491699,44.06148910522461,17179869184,4294967296,11304112128,2981101568
204,1729179435064,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,59,62,58,63,35,35,45,0,10,0,25,0,0,0,33.333335876464844,0,13.043478012084961,0,44.06148910522461,17179869184,4294967296,11304112128,2981101568
202,1729179435269,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,59,62,58,63,35,35,35,0,10,0,30.000001907348633,0,28.571430206298828,0,15.000000953674316,0,0,0,44.06148910522461,17179869184,4294967296,11304878080,2981101568
199,1729179435472,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,62,59,63,58,59,35,35,75,0,38.095237731933594,0,22.72727394104004,0,15.000000953674316,0,10,0,35,0,44.06148910522461,17179869184,4294967296,11306938368,2981101568
201,1729179435672,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,62,59,63,58,59,35,35,85,0,5,0,25,0,15.000000953674316,4.761904716491699,30.000001907348633,0,42.105262756347656,0,38.45419692993164,17179869184,4294967296,11310686208,2981101568
201,1729179435874,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,62,59,63,58,59,35,35,52.38095474243164,0,4.761904716491699,0,10.526315689086914,0,14.285715103149414,0,38.095237731933594,0,4.761904716491699,0,38.45419692993164,17179869184,4294967296,11311923200,2981101568
200,1729179436075,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,62,59,63,58,59,35,35,5,0,0,0,9.523809432983398,0,25,0,75,0,5,0,38.45419692993164,17179869184,4294967296,11311808512,2981101568
202,1729179436276,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,78,62,59,63,58,59,35,35,5,0,0,0,0,0,5,0,0,0,100,0,38.45419692993164,17179869184,4294967296,11311820800,2981101568
201,1729179436479,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,83,61,35,35,35,4.761904716491699,5.263157844543457,4.761904716491699,50,0,20,0,15.000000953674316,0,40,0,38.45419692993164,17179869184,4294967296,11315802112,2981101568
200,1729179436681,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,83,61,35,35,47.619049072265625,0,5,0,42.85714340209961,0,25,0,10.526315689086914,0,10,0,41.32661437988281,17179869184,4294967296,11317325824,2981101568
203,1729179436881,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,83,61,35,35,25,0,9.523809432983398,0,10,0,50,0,42.85714340209961,0,10,0,41.32661437988281,17179869184,4294967296,11318124544,2981101568
200,1729179437085,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,83,61,35,35,35,0,10,0,25,0,19.047618865966797,0,45,0,20,0,41.32661437988281,17179869184,4294967296,11316064256,2947547136
204,1729179437285,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,61,62,62,83,61,35,35,15.789472579956055,0,15.000000953674316,0,15.000000953674316,0,84.21052551269531,0,14.285715103149414,0,10,0,41.32661437988281,17179869184,4294967296,11379449856,2947547136
200,1729179437491,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,80,63,59,61,35,35,76.19047546386719,50,68.18181610107422,50,77.2727279663086,50,77.2727279663086,47.619049072265625,61.904762268066406,50,59.09090805053711,45.45454788208008,41.32661437988281,17179869184,4294967296,11373092864,2947547136
203,1729179437692,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,80,63,59,61,35,35,95,77.77777862548828,94.73684692382813,66.66667175292969,94.44444274902344,72.22222137451172,100,73.68421173095703,94.73684692382813,68.42105102539063,89.47368621826172,72.22222137451172,44.025062561035156,17179869184,4294967296,11377999872,2947547136
199,1729179437896,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,80,63,59,61,35,35,66.66667175292969,9.090909004211426,42.85714340209961,9.523809432983398,52.38095474243164,9.523809432983398,63.6363639831543,9.523809432983398,40,9.523809432983398,70,9.523809432983398,44.025062561035156,17179869184,4294967296,11389583360,2947547136
204,1729179438096,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,80,63,59,61,35,35,60.000003814697266,0,68.42105102539063,5,85,5,57.894737243652344,5,47.36842346191406,10,45,9.523809432983398,44.025062561035156,17179869184,4294967296,11436486656,2947547136
199,1729179438301,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,64,62,64,59,35,35,60.000003814697266,4.761904716491699,35,9.523809432983398,45,9.523809432983398,60.000003814697266,5,54.54545593261719,0,71.42857360839844,5,44.025062561035156,17179869184,4294967296,11382894592,2947547136
199,1729179438501,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,64,62,64,59,35,35,70,0,35,0,50,0,50,0,50,0,36.842105865478516,0,44.025062561035156,17179869184,4294967296,11430834176,2947547136
202,1729179438701,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,64,62,64,59,35,35,55,5,40,4.761904716491699,63.15789031982422,0,50,5,60.000003814697266,4.761904716491699,42.85714340209961,0,39.483604431152344,17179869184,4294967296,11434881024,2947547136
202,1729179438904,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,64,62,64,59,35,35,30.000001907348633,0,23.809524536132813,0,23.809524536132813,4.761904716491699,45,0,57.894737243652344,0,25,0,39.483604431152344,17179869184,4294967296,11441831936,2947547136
203,1729179439107,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,61,63,64,62,64,59,35,35,15.000000953674316,4.761904716491699,0,0,35,0,38.095237731933594,0,19.047618865966797,4.545454502105713,40,0,39.483604431152344,17179869184,4294967296,11466801152,2947547136
204,1729179439311,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,64,59,64,58,60,35,35,50,0,20,4.761904716491699,45,4.761904716491699,15.000000953674316,4.761904716491699,15.000000953674316,0,15.000000953674316,5,39.483604431152344,17179869184,4294967296,11465555968,2947547136
201,1729179439516,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,64,59,64,58,60,35,35,38.095237731933594,0,19.047618865966797,0,19.047618865966797,0,19.047618865966797,0,23.809524536132813,4.761904716491699,75,9.090909004211426,39.483604431152344,17179869184,4294967296,11482390528,2947547136
204,1729179439718,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,64,59,64,58,60,35,35,57.894737243652344,0,0,0,5,0,10,0,10,0,42.85714340209961,0,43.44527053833008,17179869184,4294967296,11478573056,2947547136
203,1729179439922,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,64,59,64,58,60,35,35,76.19047546386719,0,23.809524536132813,0,4.761904716491699,0,5,0,0,0,0,0,43.44527053833008,17179869184,4294967296,11478212608,2947547136
204,1729179440125,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,76,64,59,64,58,60,35,35,14.285715103149414,4.761904716491699,14.285715103149414,4.761904716491699,5.263157844543457,0,50,0,40,0,4.761904716491699,0,43.44527053833008,17179869184,4294967296,11473346560,2947547136
200,1729179440330,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,87,60,65,58,60,35,35,10,0,5,0,81.81818389892578,0,9.523809432983398,4.761904716491699,9.523809432983398,0,10,0,43.44527053833008,17179869184,4294967296,11469643776,2947547136
199,1729179440531,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,87,60,65,58,60,35,35,50,0,5,0,31.57894515991211,0,25,0,10,0,0,0,43.44527053833008,17179869184,4294967296,11466264576,2947547136
202,1729179440731,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,87,60,65,58,60,35,35,40,0,5,0,25,0,40,0,0,0,4.761904716491699,0,40.03608703613281,17179869184,4294967296,11465961472,2947547136
203,1729179440933,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,87,60,65,58,60,35,35,35,5,30.000001907348633,0,65,9.523809432983398,10.526315689086914,0,19.047618865966797,5,10.526315689086914,5,40.03608703613281,17179869184,4294967296,11465961472,2947547136
204,1729179441137,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,63,87,60,65,58,60,35,35,20,4.761904716491699,30.000001907348633,0,9.523809432983398,0,54.54545593261719,0,10,0,28.571430206298828,0,40.03608703613281,17179869184,4294967296,11465961472,2947547136
202,1729179441342,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,62,60,64,60,61,35,35,70,0,33.333335876464844,0,0,0,0,0,0,0,0,0,40.03608703613281,17179869184,4294967296,11477114880,2947547136
204,1729179441545,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,62,60,64,60,61,35,35,19.047618865966797,0,89.47368621826172,4.761904716491699,9.523809432983398,0,5,4.761904716491699,4.761904716491699,0,0,0,42.445518493652344,17179869184,4294967296,11477504000,2947547136
204,1729179441750,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,62,60,64,60,61,35,35,5,0,38.095237731933594,0,5,0,61.904762268066406,0,4.761904716491699,0,4.761904716491699,0,42.445518493652344,17179869184,4294967296,11477540864,2947547136
199,1729179441954,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,62,60,64,60,61,35,35,25,0,9.523809432983398,0,20,0,31.57894515991211,0,14.285715103149414,0,61.904762268066406,0,42.445518493652344,17179869184,4294967296,11477540864,2947547136
203,1729179442154,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,83,62,60,64,60,61,35,35,57.142860412597656,0,52.38095474243164,5.263157844543457,55,5,57.142860412597656,5,44.4444465637207,9.523809432983398,52.6315803527832,9.523809432983398,42.445518493652344,17179869184,4294967296,11477540864,2947547136
200,1729179442358,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,66,62,64,58,61,35,35,40,0,52.6315803527832,0,47.619049072265625,0,45,0,33.333335876464844,0,25,0,42.445518493652344,17179869184,4294967296,11521064960,2947547136
204,1729179442559,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,66,62,64,58,61,35,35,35,0,19.047618865966797,0,36.842105865478516,0,35,0,35,0,20,0,44.64390563964844,17179869184,4294967296,11520122880,2947547136
199,1729179442765,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,66,62,64,58,61,35,35,20,4.761904716491699,36.842105865478516,4.761904716491699,28.571430206298828,4.545454502105713,20,0,14.285715103149414,0,28.571430206298828,0,44.64390563964844,17179869184,4294967296,11517796352,2947547136
202,1729179442965,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,66,62,64,58,61,35,35,38.095237731933594,0,33.333335876464844,0,25,0,38.095237731933594,4.761904716491699,10.526315689086914,0,10,0,44.64390563964844,17179869184,4294967296,11517796352,2947547136
203,1729179443167,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,62,66,62,64,58,61,35,35,25,0,9.523809432983398,0,10,0,42.105262756347656,0,20,0,15.000000953674316,0,44.64390563964844,17179869184,4294967296,11517796352,2947547136
204,1729179443371,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,66,61,86,60,62,35,35,15.000000953674316,0,10,0,30.000001907348633,0,10,0,38.095237731933594,0,10,0,44.64390563964844,17179869184,4294967296,11516551168,2947547136
203,1729179443575,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,66,61,86,60,62,35,35,45,0,50,0,28.571430206298828,0,38.095237731933594,0,9.523809432983398,0,13.636363983154297,0,42.83436584472656,17179869184,4294967296,11538161664,2947547136
199,1729179443779,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,66,61,86,60,62,35,35,38.095237731933594,0,10.526315689086914,5,30.000001907348633,0,19.047618865966797,0,35,0,20,4.761904716491699,42.83436584472656,17179869184,4294967296,11552694272,2947547136
200,1729179443979,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,66,61,86,60,62,35,35,75,0,9.523809432983398,0,31.57894515991211,4.761904716491699,36.842105865478516,0,31.57894515991211,0,10.526315689086914,0,42.83436584472656,17179869184,4294967296,11555545088,2947547136
199,1729179444180,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,66,61,86,60,62,35,35,63.15789031982422,0,20,0,33.333335876464844,0,40,0,19.047618865966797,0,38.095237731933594,0,42.83436584472656,17179869184,4294967296,11562643456,2947547136
203,1729179444380,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,62,64,61,78,35,35,23.809524536132813,0,25,0,10.526315689086914,0,38.095237731933594,0,0,0,31.57894515991211,0,42.83436584472656,17179869184,4294967296,11564216320,2947547136
200,1729179444584,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,62,64,61,78,35,35,35,0,15.000000953674316,0,42.85714340209961,0,30.000001907348633,0,35,0,47.619049072265625,0,39.018009185791016,17179869184,4294967296,11566624768,2947547136
201,1729179444785,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,62,64,61,78,35,35,25,0,5,0,60.000003814697266,0,15.789472579956055,0,14.285715103149414,0,15.000000953674316,0,39.018009185791016,17179869184,4294967296,11566624768,2947547136
204,1729179444987,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,62,64,61,78,35,35,35,0,23.809524536132813,0,20,0,28.571430206298828,4.761904716491699,20,0,21.052631378173828,0,39.018009185791016,17179869184,4294967296,11566624768,2947547136
204,1729179445192,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,64,62,64,61,78,35,35,47.619049072265625,4.761904716491699,38.095237731933594,0,30.000001907348633,0,45,0,28.571430206298828,0,19.047618865966797,0,39.018009185791016,17179869184,4294967296,11566624768,2947547136
204,1729179445397,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,66,72,68,63,63,35,35,36.842105865478516,0,15.000000953674316,0,23.809524536132813,4.761904716491699,23.809524536132813,0,30.000001907348633,0,23.809524536132813,4.761904716491699,39.018009185791016,17179869184,4294967296,11575480320,2947547136
201,1729179445601,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,66,72,68,63,63,35,35,47.619049072265625,4.761904716491699,23.809524536132813,4.761904716491699,50,0,35,0,42.85714340209961,4.761904716491699,35,0,56.24982833862305,17179869184,4294967296,11586134016,2947547136
199,1729179445803,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,66,72,68,63,63,35,35,35,0,5.263157844543457,0,5,0,31.57894515991211,0,21.052631378173828,0,25,4.761904716491699,56.24982833862305,17179869184,4294967296,11587198976,2947547136
199,1729179446003,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,66,72,68,63,63,35,35,40,0,35,0,40,0,42.85714340209961,0,33.333335876464844,0,40,0,56.24982833862305,17179869184,4294967296,11590062080,2947547136
203,1729179446204,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,68,66,72,68,63,63,35,35,35,0,38.095237731933594,0,35,5,30.000001907348633,0,26.3157901763916,9.523809432983398,20,0,56.24982833862305,17179869184,4294967296,11588296704,2947547136
202,1729179446407,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,76,61,66,61,63,35,35,36.842105865478516,0,5,0,25,0,15.000000953674316,0,19.047618865966797,0,20,0,56.24982833862305,17179869184,4294967296,11588177920,2947547136
203,1729179446610,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,76,61,66,61,63,35,35,25,0,15.000000953674316,0,5,0,28.571430206298828,0,30.000001907348633,0,5.263157844543457,0,36.288291931152344,17179869184,4294967296,11588759552,2947547136
201,1729179446814,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,76,61,66,61,63,35,35,27.272727966308594,0,10.526315689086914,0,33.333335876464844,0,5,0,36.842105865478516,0,13.636363983154297,0,36.288291931152344,17179869184,4294967296,11588878336,2947547136
204,1729179447015,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,76,61,66,61,63,35,35,35,0,38.095237731933594,0,31.57894515991211,0,35,0,19.047618865966797,0,15.000000953674316,0,36.288291931152344,17179869184,4294967296,11587215360,2947547136
206,1729179447220,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,76,61,66,61,63,35,35,50,0,20,0,38.095237731933594,0,40,4.761904716491699,38.095237731933594,0,25,0,36.288291931152344,17179869184,4294967296,11617046528,2947547136
199,1729179447427,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,74,61,65,60,62,35,35,45,5,14.285715103149414,4.761904716491699,38.095237731933594,5,28.571430206298828,4.761904716491699,25,4.761904716491699,14.285715103149414,4.761904716491699,36.288291931152344,17179869184,4294967296,11615178752,2947547136
202,1729179447628,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,74,61,65,60,62,35,35,85,65,75,65,80,63.6363639831543,80,65,76.19047546386719,63.15789031982422,75,70,37.41117477416992,17179869184,4294967296,11614347264,2947547136
201,1729179447830,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,74,61,65,60,62,35,35,85,50,65,47.619049072265625,90,42.105262756347656,73.68421173095703,42.105262756347656,68.42105102539063,45,63.15789031982422,45,37.41117477416992,17179869184,4294967296,11612491776,2947547136
202,1729179448031,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,74,61,65,60,62,35,35,47.619049072265625,0,31.57894515991211,0,70,0,19.047618865966797,0,14.285715103149414,0,19.047618865966797,0,37.41117477416992,17179869184,4294967296,11606470656,2947547136
204,1729179448234,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,64,74,61,65,60,62,35,35,55,14.285715103149414,42.85714340209961,14.285715103149414,85,10,61.904762268066406,22.72727394104004,47.36842346191406,19.047618865966797,55,20,37.41117477416992,17179869184,4294967296,11607404544,2913992704
203,1729179448439,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,69,66,64,35,35,76.19047546386719,25,71.42857360839844,26.3157901763916,75,30.000001907348633,80,20,76.19047546386719,33.333335876464844,71.42857360839844,28.571430206298828,37.41117477416992,17179869184,4294967296,11680493568,2913992704
200,1729179448643,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,69,66,64,35,35,42.105262756347656,0,15.000000953674316,0,28.571430206298828,4.545454502105713,15.000000953674316,0,20,0,20,5,40.67266082763672,17179869184,4294967296,11678986240,2913992704
204,1729179448843,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,69,66,64,35,35,40,0,15.000000953674316,0,35,0,25,0,23.809524536132813,0,40,0,40.67266082763672,17179869184,4294967296,11673403392,2913992704
199,1729179449048,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,69,66,64,35,35,28.571430206298828,0,4.761904716491699,0,42.85714340209961,0,20,0,26.3157901763916,0,9.523809432983398,0,40.67266082763672,17179869184,4294967296,11670929408,2913992704
202,1729179449248,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,69,66,64,35,35,36.842105865478516,0,26.3157901763916,0,15.789472579956055,0,25,0,20,0,15.789472579956055,0,40.67266082763672,17179869184,4294967296,11616731136,2913992704
202,1729179449451,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,69,65,66,66,68,35,35,14.285715103149414,0,9.523809432983398,0,50,0,15.000000953674316,0,9.523809432983398,0,35,0,40.67266082763672,17179869184,4294967296,11614994432,2913992704
203,1729179449653,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,69,65,66,66,68,35,35,40,0,10,0,35,0,20,0,5,0,14.285715103149414,0,45.67329025268555,17179869184,4294967296,11610316800,2913992704
201,1729179449857,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,69,65,66,66,68,35,35,28.571430206298828,0,10,0,28.571430206298828,0,28.571430206298828,4.761904716491699,30.000001907348633,0,33.333335876464844,0,45.67329025268555,17179869184,4294967296,11607810048,2913992704
200,1729179450059,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,69,65,66,66,68,35,35,15.000000953674316,0,4.761904716491699,0,35,0,10,0,33.333335876464844,0,15.000000953674316,4.761904716491699,45.67329025268555,17179869184,4294967296,11606634496,2913992704
199,1729179450260,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,69,65,66,66,68,35,35,25,0,15.789472579956055,0,30.000001907348633,0,40,0,35,0,5.263157844543457,0,45.67329025268555,17179869184,4294967296,11607945216,2913992704
204,1729179450460,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,73,66,67,35,35,52.6315803527832,20,55,15.789472579956055,45,15.000000953674316,45,15.000000953674316,35,15.000000953674316,33.333335876464844,15.789472579956055,45.67329025268555,17179869184,4294967296,11601670144,2913992704
201,1729179450664,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,73,66,67,35,35,38.095237731933594,4.761904716491699,19.047618865966797,9.090909004211426,38.095237731933594,5,42.85714340209961,5,31.57894515991211,0,31.57894515991211,5,41.52946472167969,17179869184,4294967296,11585044480,2913992704
204,1729179450866,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,73,66,67,35,35,50,0,15.789472579956055,5,30.000001907348633,0,15.789472579956055,0,31.81818199157715,0,38.095237731933594,4.545454502105713,41.52946472167969,17179869184,4294967296,11568533504,2913992704
204,1729179451071,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,73,66,67,35,35,52.38095474243164,0,14.285715103149414,0,30.000001907348633,0,15.000000953674316,0,21.052631378173828,0,20,0,41.52946472167969,17179869184,4294967296,11552305152,2913992704
200,1729179451276,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,69,71,68,73,66,67,35,35,45,0,47.619049072265625,0,75,0,42.85714340209961,4.761904716491699,42.85714340209961,4.761904716491699,35,0,41.52946472167969,17179869184,4294967296,11552305152,2913992704
204,1729179451477,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,67,66,65,35,35,68.42105102539063,4.761904716491699,42.105262756347656,0,55,5,61.904762268066406,5,65,5,52.38095474243164,4.761904716491699,41.52946472167969,17179869184,4294967296,11560554496,2913992704
203,1729179451681,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,67,66,65,35,35,42.85714340209961,0,38.095237731933594,0,38.095237731933594,0,42.105262756347656,0,40,0,35,0,44.57649230957031,17179869184,4294967296,11559673856,2913992704
202,1729179451885,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,67,66,65,35,35,50,4.761904716491699,23.809524536132813,4.761904716491699,60.000003814697266,4.761904716491699,42.85714340209961,4.761904716491699,40,4.761904716491699,35,0,44.57649230957031,17179869184,4294967296,11576922112,2913992704
204,1729179452088,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,67,66,65,35,35,61.904762268066406,0,57.894737243652344,9.523809432983398,52.6315803527832,0,52.6315803527832,4.761904716491699,50,0,47.36842346191406,5.263157844543457,44.57649230957031,17179869184,4294967296,11568836608,2913992704
200,1729179452292,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,66,68,65,67,66,65,35,35,75,9.523809432983398,57.142860412597656,5,71.42857360839844,9.090909004211426,61.904762268066406,5.263157844543457,76.19047546386719,9.523809432983398,63.6363639831543,13.636363983154297,44.57649230957031,17179869184,4294967296,11568836608,2913992704
201,1729179452493,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,66,70,64,65,35,35,78.94737243652344,5,45,5,75,5,52.6315803527832,5,70,5.263157844543457,52.6315803527832,10,44.57649230957031,17179869184,4294967296,11595923456,2913992704
202,1729179452695,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,66,70,64,65,35,35,75,0,40,0,45,0,42.85714340209961,4.761904716491699,40,4.761904716491699,35,0,42.17404556274414,17179869184,4294967296,11583119360,2913992704
204,1729179452898,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,66,70,64,65,35,35,65,4.761904716491699,47.619049072265625,9.523809432983398,57.142860412597656,5,50,5,50,0,66.66667175292969,9.523809432983398,42.17404556274414,17179869184,4294967296,11607650304,2913992704
203,1729179453103,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,2600,67,69,66,70,64,65,35,35,50,5,30.000001907348633,0,45,5,52.38095474243164,5,47.619049072265625,4.761904716491699,35,0,42.17404556274414,17179869184,4294967296,11610513408,2913992704
